transaction_id,timestamp,customer_id,merchant_id,merchant_category,channel,amount_gbp,risk_score,decision,reason_code,fraud_label
1020230,2026-12-10 11:49:07,87989,9715,travel,ecommerce,85.77,0.0301777950183687,approve,AMOUNT_SPIKE,0
1020231,2026-12-10 11:50:11,71492,10678,grocery,card_present,18.33,0.1092422778732025,review,GENERAL_RISK,0
1020232,2026-12-10 11:51:11,44286,6134,fashion,card_present,7.77,0.0677070096389114,approve,GENERAL_RISK,0
1020233,2026-12-10 11:52:28,13941,6434,electronics,card_present,20.81,0.124832222052038,review,HIGH_IP_RISK,0
1020234,2026-12-10 11:53:33,88248,2691,gaming,ecommerce,21.86,0.1429591820221736,review,GENERAL_RISK,0
1020235,2026-12-10 11:54:42,26092,7435,restaurants,ecommerce,26.26,0.0464316559922169,approve,GENERAL_RISK,0
1020236,2026-12-10 11:55:47,64122,4909,travel,card_present,78.0,0.0440668802948995,approve,GENERAL_RISK,0
1020237,2026-12-10 11:56:26,43464,6085,travel,ecommerce,30.86,0.0464407106468115,approve,GENERAL_RISK,0
1020238,2026-12-10 11:57:14,85337,1404,grocery,ecommerce,120.3,0.1217966802403381,review,AMOUNT_SPIKE,0
1020239,2026-12-10 11:58:30,104940,11703,utilities,ecommerce,95.89,0.0695212117290615,approve,GENERAL_RISK,0
1020240,2026-12-10 11:59:03,108106,899,fuel,transfer,10.46,0.0177972503951304,approve,GENERAL_RISK,0
1020241,2026-12-10 12:00:30,34540,9498,gaming,transfer,95.63,0.0975553355093749,approve,AMOUNT_SPIKE,0
1020242,2026-12-10 12:01:28,363,10018,crypto,card_present,17.58,0.0629840287678499,approve,GENERAL_RISK,0
1020243,2026-12-10 12:02:03,43484,9289,electronics,ecommerce,59.85,0.2769376886790421,review,AMOUNT_SPIKE,0
1020244,2026-12-10 12:03:53,115972,4963,fashion,ecommerce,5.02,0.0932221055954126,approve,HIGH_IP_RISK,0
1020245,2026-12-10 12:04:22,86598,11877,fashion,card_present,13.75,0.0404787867668872,approve,GENERAL_RISK,0
1020246,2026-12-10 12:05:44,37550,7114,restaurants,ecommerce,52.74,0.0347172430580181,approve,GENERAL_RISK,0
1020247,2026-12-10 12:06:13,55795,5406,grocery,card_present,7.74,0.0331680399474658,approve,GENERAL_RISK,0
1020248,2026-12-10 12:07:17,39713,6293,fuel,ecommerce,23.42,0.0647264882798808,approve,GENERAL_RISK,0
1020249,2026-12-10 12:08:01,19103,4807,pharmacy,ecommerce,5.31,0.0184037026575739,approve,GENERAL_RISK,0
1020250,2026-12-10 12:09:40,46179,9753,fashion,ecommerce,12.15,0.0967807596955555,approve,HIGH_IP_RISK,0
1020251,2026-12-10 12:10:39,11756,11552,utilities,ecommerce,28.83,0.2659754649273784,review,HIGH_IP_RISK,0
1020252,2026-12-10 12:11:58,81597,132,utilities,card_present,71.61,0.0660403409694757,approve,GENERAL_RISK,0
1020253,2026-12-10 12:12:37,94600,10146,fuel,ecommerce,16.55,0.0197978955636744,approve,GENERAL_RISK,0
1020254,2026-12-10 12:13:11,116998,8756,grocery,ecommerce,16.08,0.041740701192197,approve,GENERAL_RISK,0
1020255,2026-12-10 12:14:48,54025,3764,electronics,ecommerce,44.53,0.0729009709549693,approve,GENERAL_RISK,0
1020256,2026-12-10 12:15:28,18161,11987,electronics,ecommerce,56.06,0.0462372141209653,approve,AMOUNT_SPIKE,0
1020257,2026-12-10 12:16:58,31989,1427,electronics,card_present,24.76,0.0520160506005204,approve,GENERAL_RISK,0
1020258,2026-12-10 12:17:18,27575,1549,fuel,ecommerce,27.95,0.1755286630671788,review,GENERAL_RISK,0
1020259,2026-12-10 12:18:40,44005,8730,fashion,card_present,48.75,0.0172295993609525,approve,GENERAL_RISK,1
1020260,2026-12-10 12:19:31,10524,9291,fashion,ecommerce,25.19,0.1641188903396224,review,HIGH_IP_RISK,0
1020261,2026-12-10 12:20:34,17440,798,travel,card_present,36.08,0.0841227705906033,approve,GENERAL_RISK,0
1020262,2026-12-10 12:21:43,118957,11421,fuel,card_present,45.77,0.0662475886192623,approve,GENERAL_RISK,0
1020263,2026-12-10 12:22:25,74210,5987,gaming,ecommerce,66.12,0.0175742771135704,approve,AMOUNT_SPIKE,0
1020264,2026-12-10 12:23:52,48822,9683,grocery,ecommerce,21.15,0.0235725129019765,approve,GENERAL_RISK,0
1020265,2026-12-10 12:24:41,70678,5539,utilities,ecommerce,30.01,0.036371198063586,approve,GENERAL_RISK,0
1020266,2026-12-10 12:25:39,32908,9146,utilities,card_present,11.53,0.1821792624335894,review,GENERAL_RISK,0
1020267,2026-12-10 12:26:12,119901,10020,electronics,ecommerce,62.16,0.3931312407962329,review,AMOUNT_SPIKE,0
1020268,2026-12-10 12:27:52,44632,542,grocery,transfer,51.4,0.0326809783249731,approve,GENERAL_RISK,0
1020269,2026-12-10 12:28:13,35291,9576,fuel,ecommerce,37.67,0.1235902591594528,review,HIGH_IP_RISK,1
1020270,2026-12-10 12:29:52,80305,4558,travel,card_present,22.9,0.0741243705975632,approve,GENERAL_RISK,0
1020271,2026-12-10 12:30:08,22786,292,utilities,ecommerce,9.7,0.1399678115963506,review,HIGH_IP_RISK,1
1020272,2026-12-10 12:31:24,29177,7331,grocery,ecommerce,11.19,0.1797751850560072,review,GENERAL_RISK,0
1020273,2026-12-10 12:32:41,95734,6418,grocery,ecommerce,102.6,0.1443236221625846,review,HIGH_IP_RISK,0
1020274,2026-12-10 12:33:12,58489,5484,restaurants,card_present,82.52,0.0482985148464365,approve,GENERAL_RISK,0
1020275,2026-12-10 12:34:10,70633,6495,restaurants,card_present,18.6,0.0341193899603389,approve,GENERAL_RISK,0
1020276,2026-12-10 12:35:42,38528,8594,electronics,card_present,65.9,0.0186435989445625,approve,AMOUNT_SPIKE,0
1020277,2026-12-10 12:36:43,58909,10684,electronics,ecommerce,26.9,0.0510719849060334,approve,GENERAL_RISK,0
1020278,2026-12-10 12:37:57,51790,10464,grocery,ecommerce,22.12,0.0487835672849867,approve,GENERAL_RISK,0
1020279,2026-12-10 12:38:43,96098,8039,crypto,card_present,27.75,0.0237208999202221,approve,AMOUNT_SPIKE,0
1020280,2026-12-10 12:39:34,90242,3507,restaurants,ecommerce,14.62,0.125305828607242,review,HIGH_IP_RISK,0
1020281,2026-12-10 12:40:18,855,10640,electronics,card_present,34.17,0.0165922872995068,approve,GENERAL_RISK,1
1020282,2026-12-10 12:41:31,20718,5502,grocery,card_present,5.13,0.0749045434411949,approve,GENERAL_RISK,0
1020283,2026-12-10 12:42:43,49149,9570,electronics,transfer,70.76,0.029280293241675,approve,AMOUNT_SPIKE,0
1020284,2026-12-10 12:43:07,68725,2289,fuel,card_present,9.81,0.0225944391420086,approve,GENERAL_RISK,0
1020285,2026-12-10 12:44:56,88691,11472,utilities,card_present,11.93,0.0190172010136099,approve,GENERAL_RISK,0
1020286,2026-12-10 12:45:31,67075,11169,fashion,card_present,23.5,0.0296166193591809,approve,GENERAL_RISK,0
1020287,2026-12-10 12:46:32,89386,10272,fuel,card_present,19.76,0.0524993374815618,approve,GENERAL_RISK,0
1020288,2026-12-10 12:47:24,8529,4948,pharmacy,ecommerce,24.97,0.0851570759181896,approve,GENERAL_RISK,1
1020289,2026-12-10 12:48:14,81019,4369,gaming,ecommerce,25.35,0.0446233023574969,approve,GENERAL_RISK,0
1020290,2026-12-10 12:49:16,40898,8318,travel,ecommerce,18.48,0.0697624460553454,approve,GENERAL_RISK,0
1020291,2026-12-10 12:50:05,44012,4481,utilities,card_present,9.39,0.0351603772825351,approve,GENERAL_RISK,0
1020292,2026-12-10 12:51:04,109178,730,grocery,ecommerce,28.66,0.0636283314829093,approve,GENERAL_RISK,0
1020293,2026-12-10 12:52:38,85202,7759,grocery,ecommerce,19.27,0.1390020290617152,review,HIGH_IP_RISK,0
1020294,2026-12-10 12:53:53,1695,1107,utilities,transfer,91.45,0.0172991188332177,approve,AMOUNT_SPIKE,0
1020295,2026-12-10 12:54:49,14171,9455,electronics,transfer,24.9,0.0173212027188671,approve,GENERAL_RISK,0
1020296,2026-12-10 12:55:12,36973,9935,electronics,card_present,25.75,0.014809981800409,approve,GENERAL_RISK,0
1020297,2026-12-10 12:56:56,94102,9364,utilities,card_present,11.36,0.0249460167265554,approve,GENERAL_RISK,0
1020298,2026-12-10 12:57:25,77235,6583,grocery,ecommerce,11.48,0.0406428555689624,approve,GENERAL_RISK,0
1020299,2026-12-10 12:58:38,12618,3627,fashion,card_present,52.54,0.0130380979834281,approve,GENERAL_RISK,0
1020300,2026-12-10 12:59:44,29875,6061,fuel,ecommerce,13.17,0.1621429760897865,review,VERY_NEW_ACCOUNT,0
1020301,2026-12-10 13:00:18,87085,8999,fashion,ecommerce,31.49,0.1422201142463015,review,GENERAL_RISK,0
1020302,2026-12-10 13:01:18,43387,6184,utilities,transfer,7.39,0.1449075466322032,review,HIGH_IP_RISK,1
1020303,2026-12-10 13:02:12,17947,3465,fashion,ecommerce,18.01,0.1110870357655845,review,GENERAL_RISK,0
1020304,2026-12-10 13:03:04,91536,11076,restaurants,card_present,20.64,0.0772617168445308,approve,GENERAL_RISK,0
1020305,2026-12-10 13:04:15,19557,185,electronics,ecommerce,17.89,0.112080220760127,review,HIGH_IP_RISK,0
1020306,2026-12-10 13:05:58,75537,129,fuel,card_present,15.75,0.0480709676921399,approve,GENERAL_RISK,0
1020307,2026-12-10 13:06:22,70928,4357,grocery,ecommerce,7.63,0.0202577621339985,approve,GENERAL_RISK,0
1020308,2026-12-10 13:07:45,67005,9274,fashion,card_present,43.33,0.0612290137474009,approve,GENERAL_RISK,1
1020309,2026-12-10 13:08:42,47784,3191,electronics,ecommerce,30.73,0.3394785712896066,review,VERY_NEW_ACCOUNT,1
1020310,2026-12-10 13:09:16,114228,3428,grocery,ecommerce,28.39,0.0199932938912604,approve,VERY_NEW_ACCOUNT,0
1020311,2026-12-10 13:10:59,8172,1884,fashion,card_present,29.54,0.0154103409108883,approve,GENERAL_RISK,0
1020312,2026-12-10 13:11:26,33849,3768,grocery,ecommerce,11.9,0.0519211772784234,approve,GENERAL_RISK,0
1020313,2026-12-10 13:12:16,19269,4239,crypto,card_present,34.32,0.0362653649990829,approve,GENERAL_RISK,0
1020314,2026-12-10 13:13:20,94972,7754,grocery,card_present,10.07,0.0141260854842317,approve,GENERAL_RISK,0
1020315,2026-12-10 13:14:44,100018,3294,restaurants,transfer,52.44,0.0190201809227291,approve,GENERAL_RISK,0
1020316,2026-12-10 13:15:31,7961,10267,travel,ecommerce,110.36,0.0200559603884078,approve,AMOUNT_SPIKE,0
1020317,2026-12-10 13:16:15,20164,9751,grocery,card_present,66.51,0.0178595618601858,approve,GENERAL_RISK,0
1020318,2026-12-10 13:17:53,52889,5198,grocery,transfer,23.72,0.0213524636598017,approve,GENERAL_RISK,0
1020319,2026-12-10 13:18:00,16645,3142,fashion,card_present,30.59,0.0530131868907514,approve,GENERAL_RISK,0
1020320,2026-12-10 13:19:40,88565,2048,utilities,card_present,123.55,0.0199435497182573,approve,AMOUNT_SPIKE,0
1020321,2026-12-10 13:20:15,15519,8070,electronics,card_present,37.83,0.0936673235586544,approve,HIGH_VELOCITY_1H,0
1020322,2026-12-10 13:21:32,28561,8426,grocery,card_present,27.53,0.0152710177169913,approve,GENERAL_RISK,0
1020323,2026-12-10 13:22:04,80966,5376,fuel,ecommerce,40.35,0.1949244512433714,review,HIGH_IP_RISK,0
1020324,2026-12-10 13:23:10,29601,10527,restaurants,ecommerce,57.93,0.0371072074879596,approve,GENERAL_RISK,0
1020325,2026-12-10 13:24:20,54967,2712,electronics,card_present,19.89,0.0202324834878961,approve,GENERAL_RISK,0
1020326,2026-12-10 13:25:58,11522,7056,utilities,card_present,26.5,0.0229711543369327,approve,VERY_NEW_ACCOUNT,0
1020327,2026-12-10 13:26:30,87199,4317,pharmacy,card_present,19.42,0.0256962219184571,approve,GENERAL_RISK,0
1020328,2026-12-10 13:27:23,77165,8731,fashion,transfer,21.36,0.024075585194153,approve,GENERAL_RISK,0
1020329,2026-12-10 13:28:49,71083,8821,gaming,ecommerce,9.63,0.1844658788312025,review,GENERAL_RISK,0
1020330,2026-12-10 13:29:36,93911,6217,grocery,ecommerce,7.63,0.0400367494174103,approve,GENERAL_RISK,0
1020331,2026-12-10 13:30:53,115614,5317,grocery,card_present,27.4,0.0298904070320311,approve,GENERAL_RISK,0
1020332,2026-12-10 13:31:09,2140,4381,fuel,ecommerce,16.04,0.0149150547478092,approve,GENERAL_RISK,0
1020333,2026-12-10 13:32:43,14610,4063,grocery,card_present,10.34,0.0819108693245258,approve,GENERAL_RISK,0
1020334,2026-12-10 13:33:27,84786,11599,utilities,ecommerce,15.83,0.0759950615999084,approve,GENERAL_RISK,0
1020335,2026-12-10 13:34:46,118155,8337,fashion,ecommerce,63.46,0.0914600789295502,approve,AMOUNT_SPIKE,0
1020336,2026-12-10 13:35:00,14964,1150,fuel,card_present,47.4,0.0230495908946954,approve,GENERAL_RISK,0
1020337,2026-12-10 13:36:43,55037,3873,grocery,ecommerce,12.94,0.0349033379051573,approve,GENERAL_RISK,0
1020338,2026-12-10 13:37:04,38075,2744,electronics,card_present,35.69,0.0871718089526729,approve,HIGH_IP_RISK,0
1020339,2026-12-10 13:38:56,79617,11646,electronics,ecommerce,65.81,0.1247257880323689,review,AMOUNT_SPIKE,0
1020340,2026-12-10 13:39:21,73366,7331,fashion,card_present,9.95,0.074813058552053,approve,GENERAL_RISK,0
1020341,2026-12-10 13:40:38,65122,3902,fashion,ecommerce,26.45,0.043475796994331,approve,GENERAL_RISK,0
1020342,2026-12-10 13:41:28,48913,8446,travel,ecommerce,74.6,0.0380663505293672,approve,AMOUNT_SPIKE,0
1020343,2026-12-10 13:42:58,94401,1276,fashion,transfer,11.29,0.0541591657066319,approve,GENERAL_RISK,0
1020344,2026-12-10 13:43:33,35950,7547,restaurants,ecommerce,24.64,0.0662588023386373,approve,GENERAL_RISK,0
1020345,2026-12-10 13:44:06,14096,7374,gaming,card_present,5.52,0.0970817178827545,approve,HIGH_IP_RISK,1
1020346,2026-12-10 13:45:34,43177,11188,restaurants,ecommerce,114.52,0.0487910668277482,approve,AMOUNT_SPIKE,0
1020347,2026-12-10 13:46:40,46412,4890,grocery,card_present,26.22,0.011725867487631,approve,GENERAL_RISK,0
1020348,2026-12-10 13:47:59,34728,3096,fuel,ecommerce,32.8,0.0208321133873985,approve,GENERAL_RISK,0
1020349,2026-12-10 13:48:38,59402,8664,electronics,card_present,88.63,0.0344481470189743,approve,AMOUNT_SPIKE,0
1020350,2026-12-10 13:49:51,63955,6465,fashion,ecommerce,16.04,0.0929968119968167,approve,GENERAL_RISK,0
1020351,2026-12-10 13:50:49,96537,2880,grocery,transfer,113.44,0.031403170137378,approve,AMOUNT_SPIKE,0
1020352,2026-12-10 13:51:07,103638,10117,fuel,ecommerce,3.52,0.0157462270591198,approve,GENERAL_RISK,0
1020353,2026-12-10 13:52:56,115221,11466,fashion,card_present,33.62,0.09223434017594,approve,GENERAL_RISK,0
1020354,2026-12-10 13:53:31,50693,10973,electronics,ecommerce,12.71,0.0315666988149497,approve,GENERAL_RISK,0
1020355,2026-12-10 13:54:37,42755,6900,travel,card_present,72.49,0.0215066327377428,approve,GENERAL_RISK,0
1020356,2026-12-10 13:55:36,96761,521,fashion,ecommerce,17.98,0.1185990539719526,review,HIGH_IP_RISK,0
1020357,2026-12-10 13:56:46,10827,8724,grocery,card_present,15.91,0.0173868556892512,approve,GENERAL_RISK,0
1020358,2026-12-10 13:57:24,475,6675,gaming,transfer,63.2,0.0472838101866492,approve,AMOUNT_SPIKE,0
1020359,2026-12-10 13:58:50,50368,9729,electronics,ecommerce,104.08,0.0294617291137902,approve,AMOUNT_SPIKE,0
1020360,2026-12-10 13:59:48,81954,8868,fashion,transfer,21.39,0.0146839103387235,approve,GENERAL_RISK,0
1020361,2026-12-10 14:00:51,98933,994,restaurants,card_present,13.63,0.0434280762685081,approve,GENERAL_RISK,0
1020362,2026-12-10 14:01:06,85796,1117,grocery,transfer,43.03,0.109724498399569,review,HIGH_IP_RISK,1
1020363,2026-12-10 14:02:17,113051,6716,pharmacy,ecommerce,33.31,0.0729012428890755,approve,GENERAL_RISK,0
1020364,2026-12-10 14:03:11,77788,10511,grocery,ecommerce,23.3,0.0171694991061059,approve,GENERAL_RISK,0
1020365,2026-12-10 14:04:31,94817,3272,travel,card_present,13.41,0.1067213561472934,review,GENERAL_RISK,0
1020366,2026-12-10 14:05:02,103425,8599,utilities,ecommerce,40.96,0.0775524108271392,approve,GENERAL_RISK,0
1020367,2026-12-10 14:06:01,119036,4121,utilities,ecommerce,35.88,0.0805031184867508,approve,GENERAL_RISK,0
1020368,2026-12-10 14:07:30,12821,5329,restaurants,transfer,10.71,0.0744398028681623,approve,VERY_NEW_ACCOUNT,0
1020369,2026-12-10 14:08:33,1646,3861,grocery,ecommerce,42.92,0.0671862555526474,approve,GENERAL_RISK,0
1020370,2026-12-10 14:09:09,70835,3383,restaurants,card_present,8.31,0.0145578183047532,approve,GENERAL_RISK,0
1020371,2026-12-10 14:10:47,33761,5896,electronics,card_present,21.84,0.1798504148666924,review,HIGH_IP_RISK,0
1020372,2026-12-10 14:11:25,72423,2677,utilities,transfer,56.56,0.0387413825450115,approve,GENERAL_RISK,1
1020373,2026-12-10 14:12:01,17857,8962,fashion,transfer,30.44,0.0089366625004554,approve,GENERAL_RISK,0
1020374,2026-12-10 14:13:13,105443,11402,fashion,ecommerce,42.44,0.1639408146177267,review,AMOUNT_SPIKE,0
1020375,2026-12-10 14:14:10,91217,1088,gaming,ecommerce,14.3,0.0530900998920246,approve,GENERAL_RISK,0
1020376,2026-12-10 14:15:11,8368,3009,restaurants,ecommerce,120.47,0.0677344516097162,approve,AMOUNT_SPIKE,0
1020377,2026-12-10 14:16:45,100299,1655,electronics,ecommerce,227.14,0.061455971694747,approve,AMOUNT_SPIKE,0
1020378,2026-12-10 14:17:10,42143,1594,fuel,ecommerce,16.88,0.0703815007263348,approve,GENERAL_RISK,0
1020379,2026-12-10 14:18:03,54668,9581,fuel,card_present,17.49,0.0827394099881116,approve,GENERAL_RISK,0
1020380,2026-12-10 14:19:08,10207,5650,grocery,card_present,29.32,0.0892842251944931,approve,GENERAL_RISK,0
1020381,2026-12-10 14:20:37,99193,675,utilities,transfer,63.41,0.0177788019282631,approve,GENERAL_RISK,0
1020382,2026-12-10 14:21:32,13715,6990,travel,card_present,42.8,0.0481338471521723,approve,GENERAL_RISK,1
1020383,2026-12-10 14:22:38,118674,8144,fuel,card_present,13.92,0.0595340868952651,approve,GENERAL_RISK,0
1020384,2026-12-10 14:23:14,98054,2599,gaming,ecommerce,17.31,0.069047997997924,approve,GENERAL_RISK,0
1020385,2026-12-10 14:24:31,54615,7381,electronics,ecommerce,21.48,0.1171960375452062,review,GENERAL_RISK,0
1020386,2026-12-10 14:25:53,94420,1476,restaurants,ecommerce,7.09,0.041319233500786,approve,GENERAL_RISK,0
1020387,2026-12-10 14:26:20,29018,6414,grocery,ecommerce,115.28,0.0884498428712523,approve,AMOUNT_SPIKE,0
1020388,2026-12-10 14:27:18,106763,11357,fuel,card_present,92.65,0.0380428341496356,approve,GENERAL_RISK,0
1020389,2026-12-10 14:28:49,42982,3336,grocery,ecommerce,6.55,0.234754452490394,review,HIGH_IP_RISK,0
1020390,2026-12-10 14:29:43,33133,7601,electronics,ecommerce,22.46,0.0350821355061181,approve,GENERAL_RISK,0
1020391,2026-12-10 14:30:20,89369,1313,crypto,card_present,31.27,0.0358666308538341,approve,GENERAL_RISK,0
1020392,2026-12-10 14:31:09,19546,9484,fuel,card_present,8.65,0.0729538553161741,approve,GENERAL_RISK,1
1020393,2026-12-10 14:32:52,102751,906,fuel,card_present,15.04,0.033474386913277,approve,GENERAL_RISK,0
1020394,2026-12-10 14:33:14,31644,7079,fashion,card_present,25.12,0.0318143323184454,approve,GENERAL_RISK,0
1020395,2026-12-10 14:34:06,101715,8391,gaming,ecommerce,40.83,0.0862484622303011,approve,AMOUNT_SPIKE,0
1020396,2026-12-10 14:35:23,4734,4409,utilities,card_present,23.47,0.0247387904747329,approve,VERY_NEW_ACCOUNT,1
1020397,2026-12-10 14:36:06,13908,10902,fuel,card_present,50.14,0.0234030075112872,approve,AMOUNT_SPIKE,0
1020398,2026-12-10 14:37:43,25295,3200,fashion,card_present,12.87,0.0720070677252456,approve,GENERAL_RISK,0
1020399,2026-12-10 14:38:14,21828,394,gaming,ecommerce,45.0,0.0245306515262204,approve,AMOUNT_SPIKE,0
1020400,2026-12-10 14:39:55,87091,4,utilities,transfer,22.15,0.0348387896706452,approve,GENERAL_RISK,0
1020401,2026-12-10 14:40:06,63923,7298,gaming,ecommerce,8.65,0.0485107323190666,approve,GENERAL_RISK,0
1020402,2026-12-10 14:41:01,104958,345,restaurants,transfer,337.02,0.0521983101387537,approve,AMOUNT_SPIKE,0
1020403,2026-12-10 14:42:14,86787,11118,utilities,transfer,74.35,0.0607999815950556,approve,AMOUNT_SPIKE,0
1020404,2026-12-10 14:43:27,106104,9576,restaurants,ecommerce,89.73,0.0231361827549212,approve,GENERAL_RISK,0
1020405,2026-12-10 14:44:56,97474,7807,electronics,ecommerce,36.38,0.1105676828245938,review,GENERAL_RISK,0
1020406,2026-12-10 14:45:40,107092,6538,electronics,ecommerce,15.15,0.0257407116402477,approve,GENERAL_RISK,0
1020407,2026-12-10 14:46:08,25054,1441,fuel,ecommerce,49.48,0.0326131038925796,approve,GENERAL_RISK,0
1020408,2026-12-10 14:47:46,45461,2992,restaurants,ecommerce,8.38,0.0638754670277398,approve,GENERAL_RISK,0
1020409,2026-12-10 14:48:08,37667,8400,electronics,card_present,10.54,0.0126837962081294,approve,GENERAL_RISK,0
1020410,2026-12-10 14:49:36,115781,7019,fuel,transfer,95.31,0.0149219730080732,approve,AMOUNT_SPIKE,0
1020411,2026-12-10 14:50:38,82711,6622,gaming,transfer,7.99,0.0963637612967123,approve,GENERAL_RISK,0
1020412,2026-12-10 14:51:57,43232,1136,electronics,card_present,39.53,0.0951188427697084,approve,GENERAL_RISK,0
1020413,2026-12-10 14:52:44,9991,9790,fuel,card_present,46.6,0.0408418166622388,approve,GENERAL_RISK,0
1020414,2026-12-10 14:53:26,39053,9606,grocery,transfer,71.58,0.0266164659039417,approve,GENERAL_RISK,0
1020415,2026-12-10 14:54:55,58308,1603,grocery,ecommerce,89.95,0.162164160714063,review,HIGH_IP_RISK,1
1020416,2026-12-10 14:55:15,22893,10641,electronics,card_present,25.58,0.027408142220472,approve,GENERAL_RISK,0
1020417,2026-12-10 14:56:06,77401,4019,restaurants,ecommerce,34.88,0.1392705932592433,review,GENERAL_RISK,0
1020418,2026-12-10 14:57:00,89730,9854,fuel,ecommerce,34.42,0.0672816422453793,approve,VERY_NEW_ACCOUNT,0
1020419,2026-12-10 14:58:44,93092,6808,utilities,card_present,11.5,0.0172493500639151,approve,GENERAL_RISK,0
1020420,2026-12-10 14:59:37,1334,7113,grocery,card_present,9.64,0.0331340925139239,approve,GENERAL_RISK,0
1020421,2026-12-10 15:00:35,114865,324,restaurants,ecommerce,22.49,0.2037121545648775,review,HIGH_VELOCITY_1H,0
